Fecha,Sensor_id,PM10,PM25,O3,TEMPERATURA,LLUVIA,PRESIONATM,HUMEDAD,VIENTOVEL,RS
2022-01-13,ANL1,69.625,23.142991071428572,0.017208333333333336,15.975208333333333,0.0,727.1888888888889,54.6875,6.5874999999999995,0.10007338099880383
2022-01-14,ANL1,67.52083333333333,20.968258928571426,0.024604166666666667,15.975208333333333,0.0,726.1413194444444,54.6875,8.223263888888889,0.09493556356874708
2022-01-15,ANL1,74.5625,22.36791666666667,0.023000000000000003,15.975208333333333,0.0,724.2104166666667,54.6875,7.081944444444445,0.05869240873166414
2022-01-16,ANL1,88.27083333333333,18.499583333333334,0.029583333333333333,15.975208333333333,0.0016666666666666668,724.5229166666667,54.6875,7.60625,0.0680798489210068
2022-01-17,ANL1,80.29166666666667,22.306250000000002,0.019041666666666665,15.975208333333333,0.0,721.3845833333334,54.6875,5.413888888888889,0.07115637332903468
2022-01-18,ANL1,75.4375,24.28833333333333,0.027802083333333335,15.975208333333333,0.0,720.6272222222223,54.6875,5.394444444444445,0.08937896537124972
2022-01-19,ANL1,77.52083333333333,16.654583333333335,0.020291666666666666,15.975208333333333,0.0,724.4475694444445,54.6875,6.822222222222222,0.05424187220814141
2022-01-20,ANL1,52.0625,9.449166666666667,0.03025,15.975208333333333,0.0,728.4534722222223,54.6875,14.113888888888889,0.06361741147859083
2022-01-21,ANL1,33.625,11.579270833333334,0.016874999999999998,15.975208333333333,0.0025,728.3649305555556,54.6875,8.121527777777777,0.05243453705970222
2022-01-22,ANL1,51.541666666666664,28.675520833333334,0.010875000000000001,15.975208333333333,0.004305555555555556,725.1140046296296,54.6875,6.915972222222223,0.08037012878804531
2022-01-23,ANL1,20.416666666666668,16.122083333333332,0.009,15.975208333333333,0.0002777777777777778,723.7693287037036,54.6875,6.499305555555556,0.023041546979575205
2022-01-24,ANL1,38.43478260869565,23.372608695652175,0.007695652173913043,16.079565217391302,0.0002898550724637681,723.1269323671497,54.130434782608695,7.215217391304347,0.08882660840575328
2022-01-25,ANL1,80.79545454545455,30.121060606060606,0.00665909090909091,13.525454545454545,0.0,725.5659090909091,79.04545454545455,8.640151515151516,0.0989950024539478
2022-01-26,ANL1,22.26086956521739,10.309347826086958,0.03352173913043478,13.912608695652175,0.0,725.0326086956521,77.65217391304348,8.773188405797102,0.08674404557686885
2022-01-27,ANL1,18.444444444444443,12.731111111111112,0.013222222222222222,13.183333333333334,0.0,727.3203703703704,70.11111111111111,7.711111111111112,0.12129894193111021
2022-01-28,ANL1,17.270833333333332,8.933333333333334,0.014458333333333332,11.855416666666668,0.0001388888888888889,727.1972222222222,91.91666666666667,6.616666666666667,0.05898624397416638
2022-01-29,ANL1,32.75,17.30375,0.017583333333333333,10.003333333333334,0.0,725.05625,69.83333333333333,6.945833333333333,0.10412385137377954
2022-01-30,ANL1,35.0,16.87909090909091,0.028545454545454544,13.034545454545453,0.0,722.9090909090909,53.18181818181818,8.833333333333334,0.016526584017539394
2022-01-31,ANL1,46.26086956521739,18.425652173913043,0.02626086956521739,17.34565217391304,0.0,725.9550724637681,64.52173913043478,6.895652173913043,0.07561581567210733
2022-02-01,ANL1,55.68421052631579,16.794736842105266,0.025421052631578945,18.396052631578947,0.0,726.2923245614035,57.36842105263158,5.72719298245614,0.05582475700276814
2022-02-02,ANL1,49.40277777777778,21.224814814814817,0.023305555555555555,19.158333333333335,0.0,723.2921296296296,64.16666666666667,5.0509259259259265,0.025570798444691924
2022-02-03,ANL1,50.71022727272727,16.567651515151514,0.018928030303030304,14.196060606060605,0.0,722.5041666666667,65.0909090909091,6.453787878787879,0.1095276184903588
2022-02-04,ANL1,18.045454545454547,7.781590909090909,0.022727272727272728,3.7011363636363637,0.0,722.9462121212122,62.31818181818182,9.090151515151515,0.11953598338594057
2022-02-05,ANL1,28.0,10.008095238095237,0.030333333333333334,6.3219047619047615,0.0002380952380952381,724.7287698412698,41.904761904761905,8.176984126984127,0.12811697536287003
2022-02-06,ANL1,38.958333333333336,17.56,0.030291666666666665,8.960833333333333,0.0,724.475,42.541666666666664,6.577083333333333,0.0977614817291883
2022-02-07,ANL1,47.26086956521739,20.854782608695654,0.024869565217391303,12.25391304347826,0.0,721.7822463768117,65.1304347826087,9.290579710144927,0.10916559944264025
2022-02-08,ANL1,34.35294117647059,13.545882352941177,0.020823529411764706,12.555882352941175,0.0,721.7114379084968,46.705882352941174,6.97843137254902,0.11165685866745009
2022-02-09,ANL1,53.86363636363637,18.980454545454545,0.02775757575757576,13.67181818181818,0.0,722.5621212121213,45.72727272727273,9.040151515151514,0.10661783597907656
2022-02-10,ANL1,82.375,29.169642857142858,0.041683333333333336,17.07625,0.0,723.5666666666667,57.125,11.110416666666666,0.14960772396855848
2022-02-11,ANL1,43.520833333333336,19.398819444444445,0.034895833333333334,16.64159722222222,0.0,721.6506944444445,65.33333333333333,8.623611111111112,0.11442818108140129
2022-02-12,ANL1,53.857142857142854,20.783095238095235,0.02207142857142857,17.527619047619048,0.0,721.3869047619047,67.0,8.223809523809523,0.08910602612301642
2022-02-13,ANL1,41.77777777777778,10.415,0.03344444444444444,12.245555555555557,0.0008333333333333333,724.0356481481481,44.94444444444444,13.969444444444443,0.0944315274894578
2022-02-14,ANL1,60.785714285714285,18.78857142857143,0.029928571428571433,13.971428571428572,0.0,723.7454761904762,37.714285714285715,7.936904761904762,0.0786742335413156
2022-02-15,ANL1,54.45,16.6515,0.03355,15.5685,0.0003333333333333334,721.1133333333333,52.35,6.499166666666667,0.09791498164275048
2022-02-16,ANL1,56.40909090909091,16.38724025974026,0.03345454545454545,18.841590909090908,0.002272727272727273,721.1295454545455,51.77272727272727,7.245454545454546,0.07057720057966158
2022-02-17,ANL1,81.38095238095238,25.91208333333333,0.039142857142857146,25.696428571428573,0.012619047619047618,726.2166666666666,33.142857142857146,9.077380952380953,0.0931188742683203
2022-02-18,ANL1,59.69642857142858,10.747708333333334,0.035208333333333335,16.894166666666667,0.0,726.3208333333333,31.125,9.021527777777779,0.09949589334002513
2022-02-19,ANL1,36.416666666666664,12.37,0.03870833333333334,14.292083333333332,0.0,726.0138888888888,35.041666666666664,6.972222222222222,0.09566367629362119
2022-02-20,ANL1,36.43478260869565,15.178260869565216,0.03965217391304347,15.772173913043478,0.0,727.7579710144928,46.78260869565217,8.234782608695653,0.08680249226905642
2022-02-21,ANL1,53.17391304347826,18.725217391304348,0.02191304347826087,20.67086956521739,0.0,725.9644927536232,61.04347826086956,8.378985507246377,0.0866709987391059
2022-02-22,ANL1,55.285714285714285,17.881666666666668,0.023297619047619046,25.441190476190474,0.0004761904761904762,722.5642857142857,44.666666666666664,6.233333333333333,0.0713164376891384
2022-02-23,ANL1,56.47826086956522,22.594347826086956,0.02665217391304348,24.40434782608696,0.0,723.3231884057972,59.608695652173914,7.886956521739131,0.1010132343506489
2022-02-24,ANL1,44.111111111111114,17.283333333333335,0.015000000000000001,11.901666666666667,0.0,725.1169153615324,78.0,4.511111111111111,0.06317425883530124
2022-02-25,ANL1,33.69117647058823,15.858970588235293,0.020470588235294115,11.94220588235294,0.0,724.1283018867924,63.1764705882353,5.608823529411765,0.06907856065982655
2022-02-26,ANL1,26.238095238095237,27.50869387755102,0.011507936507936509,7.914761904761905,0.0,720.7857142857143,89.0,6.103174603174603,0.08138681372264821
2022-02-27,ANL1,41.166666666666664,24.99310416666667,0.021166666666666667,9.915416666666667,0.0,719.5513888888889,76.20833333333333,6.258333333333333,0.09551932303417315
2022-02-28,ANL1,40.47826086956522,16.296521739130434,0.024956521739130436,13.25695652173913,0.0,721.2724637681159,53.0,7.410869565217391,0.10273621931853279
2022-03-01,ANL1,41.0,11.617625,0.03955,15.392000000000001,0.0,721.410369879163,36.75,5.541666666666666,0.11292045727425087
2022-03-02,ANL1,42.285714285714285,17.879047619047622,0.03576190476190476,17.261904761904763,0.0,718.6545155993432,60.04761904761905,6.752380952380953,0.09825404506563296
2022-03-03,ANL1,43.91304347826087,19.831304347826087,0.03217391304347826,18.41391304347826,0.0,718.6813093453273,68.95652173913044,8.44855072463768,0.1298398309855216
2022-03-04,ANL1,32.0,15.159772727272726,0.025909090909090913,19.92909090909091,0.0,718.3143939393939,75.13636363636364,9.243181818181817,0.14396851965254737
2022-03-05,ANL1,43.11764705882353,17.55598039215686,0.02811764705882353,22.045882352941177,0.0,721.6778280542986,64.29411764705883,8.64313725490196,0.15137737234487075
2022-03-06,ANL1,58.69565217391305,24.64,0.030739130434782606,23.86521739130435,0.0,721.4297101449274,63.21739130434783,9.197826086956523,0.1297054659590861
2022-03-07,ANL1,71.5625,20.982499999999998,0.027833333333333335,24.07875,0.0,718.6347222222222,49.458333333333336,9.21875,0.1159659427933548
2022-03-08,ANL1,38.45454545454545,9.97090909090909,0.03406818181818182,14.69909090909091,0.0,718.2810606060606,52.5,8.014393939393939,0.11788127383159606
2022-03-09,ANL1,43.88235294117647,14.141764705882352,0.031764705882352945,13.87,0.0,723.2084967320261,60.88235294117647,6.790196078431372,0.0809555867064098
2022-03-10,ANL1,66.46354166666667,21.401458333333334,0.03764583333333334,18.379635416666666,0.0,725.9479166666666,43.088541666666664,11.1125,0.15753018735853774
2022-03-11,ANL1,59.23076923076923,15.858461538461539,0.0325,22.751153846153844,0.0,723.2153846153846,52.92307692307692,10.074358974358974,0.17082155827629306
2022-03-12,ANL1,47.85294117647059,10.379117647058823,0.03850980392156863,11.033039215686275,0.4074509803921569,720.3892156862745,31.235294117647058,8.765686274509804,0.13292155373844464
2022-03-13,ANL1,28.9,12.1495,0.0398,11.508,0.0,720.8214375,32.7,7.969166666666666,0.09364512168130872
2022-03-14,ANL1,43.95263157894737,16.00636842105263,0.03270676691729323,16.874894736842105,0.0,718.97,55.1578947368421,6.126315789473685,0.09061247226427988
2022-03-15,ANL1,74.0625,13.979999999999999,0.051821428571428574,25.405833333333334,0.0,719.1270833333333,21.0,9.011111111111111,0.0881395124172614
2022-03-16,ANL1,82.29166666666667,17.370833333333334,0.042833333333333334,23.19458333333333,0.008194444444444443,721.1237847222222,19.75,9.350694444444445,0.11946223848839234
2022-03-17,ANL1,77.35909090909091,14.774015151515151,0.03351515151515151,24.067272727272726,0.0012121212121212121,722.317803030303,31.545454545454547,7.4772727272727275,0.05712475629840445
2022-03-18,ANL1,88.95,19.641458333333333,0.0386875,25.395625,2.5735416666666664,724.740625,20.6875,11.347916666666666,0.13010192245789978
2022-03-19,ANL1,71.51363636363637,12.22272727272727,0.047193181818181815,21.554545454545455,0.16924242424242425,727.2848484848485,26.09090909090909,11.597727272727273,0.06733013688223896
2022-03-20,ANL1,45.875,9.67625,0.045625,20.4825,0.0,727.4291666666667,39.0,9.179166666666667,0.010289560826058934
2022-03-21,ANL1,61.4375,10.287125,0.0461125,23.63625,0.0,725.3846734234235,26.3,7.059583333333334,0.05909669242783218
2022-03-22,ANL1,77.0,10.898,0.046599999999999996,26.79,0.0,723.3401801801801,13.6,4.94,0.10790382402960542
2022-03-23,ANL1,97.1764705882353,21.298181818181817,0.05378787878787879,18.903636363636362,0.0,721.3939393939394,21.545454545454547,11.65,0.23166614020709986
2022-03-24,ANL1,87.43872549019608,14.192499999999999,0.04766666666666667,20.99375,0.0,719.7604166666667,16.375,9.833333333333334,0.08115922373886943
2022-03-25,ANL1,55.63636363636363,16.12636363636364,0.04818181818181819,25.672727272727272,0.0,718.8575757575758,7.7272727272727275,11.133333333333333,0.24976865099747864
2022-03-26,ANL1,76.27272727272727,19.739191919191917,0.028636363636363637,22.672727272727272,0.0,718.476308539945,19.0,6.040909090909091,0.07692989258464676
2022-03-27,ANL1,64.875,23.255000000000003,0.037,22.17125,0.00125,721.4461805555555,41.25,8.933333333333334,0.12187031168141448
2022-03-28,ANL1,70.5,27.398977272727276,0.035204545454545454,22.73818181818182,0.0009090909090909091,723.6962121212122,50.77272727272727,9.717424242424242,0.12210462524051674
2022-03-29,ANL1,73.04545454545455,33.24994834710744,0.03903409090909091,24.405454545454543,0.0,721.3371212121211,55.18181818181818,8.386363636363637,0.11139252483605751
2022-03-30,ANL1,81.39473684210526,34.131052631578946,0.03568421052631579,27.146315789473682,0.0,719.4184210526316,40.0,9.06842105263158,0.1305765044153292
2022-03-31,ANL1,90.69318181818181,21.939583333333335,0.04327272727272727,26.594090909090912,0.0,719.5384986225895,19.954545454545453,8.411363636363635,0.11045448614045626
2022-04-01,ANL1,63.516666666666666,16.636233333333333,0.04099166666666666,22.13404166666667,0.0,719.2283333333334,48.7,9.285833333333333,0.09910373802172152
2022-04-02,ANL1,57.125,20.979583333333334,0.036583333333333336,24.478333333333335,0.0,717.3833333333333,64.5,8.674999999999999,0.14200045262939684
2022-04-03,ANL1,52.4,21.7885,0.03275,23.717000000000002,0.0,718.5008333333333,64.0,7.850833333333334,0.172523146326197
2022-04-04,ANL1,54.8,18.468,0.032600000000000004,24.8155,0.0,718.365,62.4,10.1775,0.15117452034322465
2022-04-05,ANL1,74.08333333333334,24.462,0.028349999999999997,28.339,0.0,719.6835,51.7,7.967499999999999,0.09917637159549308
2022-04-06,ANL1,75.05,15.841,0.0317,31.293,0.0055,721.3725,19.5,11.0175,0.10587899066820701
2022-04-07,ANL1,73.43478260869566,13.429565217391303,0.05078260869565217,23.37826086956522,0.002826086956521739,722.4565217391304,21.043478260869566,7.639130434782608,0.08894832048150586
2022-04-08,ANL1,85.47727272727273,14.805909090909092,0.04522727272727273,20.99681818181818,0.002727272727272727,722.1545454545454,27.136363636363637,8.177272727272728,0.08005484308463
2022-04-09,ANL1,80.54166666666667,18.651875,0.04075,21.852500000000003,0.00125,720.2229166666666,32.625,10.066666666666666,0.09369583983544369
2022-04-10,ANL1,73.54545454545455,26.666666666666664,0.038075757575757575,26.29409090909091,0.0009090909090909091,721.3931818181818,44.31818181818182,13.445454545454545,0.10996128791900785
2022-04-11,ANL1,62.63636363636363,15.835454545454546,0.031363636363636364,29.139090909090907,0.017727272727272727,725.4090909090909,41.59090909090909,9.618181818181817,0.1385478327874175
2022-04-12,ANL1,63.84090909090909,20.205909090909092,0.03370454545454546,29.527045454545455,0.0,725.1704545454545,42.54545454545455,13.318181818181818,0.15673369255331093
2022-04-13,ANL1,64.72727272727273,14.288636363636364,0.02504545454545454,29.87909090909091,0.0,722.8227272727273,36.0,14.329545454545455,0.12008544057605444
2022-04-14,ANL1,52.97222222222222,15.89101851851852,0.03499074074074074,29.910648148148148,0.0,719.8166666666666,32.94444444444444,11.444444444444445,0.13344102002546124
2022-04-15,ANL1,51.25,22.39775,0.028099999999999997,24.908,0.0,719.03,71.85,11.584999999999999,0.15404741848528647
2022-04-16,ANL1,69.45833333333333,27.110833333333332,0.0316875,27.762083333333333,0.0022916666666666667,721.1854166666667,60.916666666666664,10.283333333333333,0.11461479474374006
2022-04-17,ANL1,62.208333333333336,24.07041666666667,0.03241666666666667,28.680000000000003,0.0008333333333333334,722.3166666666666,61.25,13.110416666666666,0.07038594793430203
2022-04-18,ANL1,56.09090909090909,18.179545454545455,0.026,28.38090909090909,0.0018181818181818182,719.8068181818181,55.72727272727273,10.472727272727273,0.09899803446438808
2022-04-19,ANL1,33.523809523809526,13.466666666666667,0.023761904761904762,24.624761904761904,0.005714285714285714,719.7476190476191,73.0,11.32857142857143,0.12000766938306238
2022-04-20,ANL1,33.770833333333336,12.6825,0.024874999999999998,24.474999999999998,0.0020833333333333333,720.0354166666666,67.66666666666667,13.725,0.11530401780534148
2022-04-21,ANL1,49.08695652173913,19.186086956521738,0.022173913043478263,25.025652173913045,0.06521739130434782,721.883695652174,71.8695652173913,9.067391304347826,0.06760479866289805
2022-04-22,ANL1,54.958333333333336,24.334166666666665,0.03145833333333333,26.273750000000003,0.014583333333333332,720.84375,67.41666666666667,13.422916666666666,0.11092649912105049
2022-04-23,ANL1,39.01428571428572,13.862714285714286,0.02822142857142857,24.982214285714285,0.0017500000000000003,719.3254166666667,64.13571428571429,8.745000000000001,0.034880815599000956
2022-04-24,ANL1,46.22727272727273,15.957272727272727,0.030045454545454545,26.17772727272727,0.005681818181818182,723.1181818181818,61.13636363636363,9.231818181818182,0.09496866345618961
2022-04-25,ANL1,44.0,17.7555,0.0256,25.807,0.0,720.73,65.6,11.68,0.07275426211745056
2022-04-26,ANL1,41.7,15.308666666666667,0.0264,24.601,0.0,717.925,61.0,11.575,0.20649629059797744
2022-04-27,ANL1,17.772727272727273,8.657878787878788,0.034227272727272724,21.124545454545455,0.0,717.0749999999999,76.81818181818181,11.004545454545454,0.13195805218845802
2022-04-28,ANL1,23.954545454545453,7.147272727272727,0.027045454545454543,23.650454545454544,0.0,717.3204545454545,67.36363636363636,10.961363636363636,0.13717802347495944
2022-04-29,ANL1,46.130434782608695,15.063913043478262,0.02784782608695652,25.65478260869565,0.0013043478260869566,720.6195652173913,65.17391304347827,11.865217391304347,0.1574724191403161
2022-04-30,ANL1,43.57142857142857,10.43142857142857,0.02957142857142857,28.52857142857143,0.002857142857142857,721.1428571428571,50.0,11.135714285714286,0.025681563187557963
2022-05-01,ANL1,56.535714285714285,18.884880952380954,0.045869047619047615,30.573452380952382,0.0014285714285714286,718.9630952380952,47.41666666666667,12.530357142857145,0.2064850193646761
2022-05-02,ANL1,69.5,27.338333333333335,0.06216666666666667,32.61833333333333,0.0,716.7833333333333,44.833333333333336,13.925000000000002,0.38728847554179424
2022-05-03,ANL1,55.04545454545455,19.89727272727273,0.033363636363636366,29.178181818181816,0.005227272727272727,718.4613636363637,59.27272727272727,15.236363636363636,0.13253053058238048
2022-05-04,ANL1,62.095238095238095,24.830952380952382,0.027904761904761904,27.99761904761905,0.0,718.9119047619048,67.47619047619048,14.954761904761906,0.10977840252249105
2022-05-05,ANL1,69.08333333333333,26.472291666666667,0.0355,29.186666666666667,0.0,717.4916666666667,60.0,12.883333333333333,0.12477046722997043
2022-05-06,ANL1,67.0,25.538750000000004,0.035708333333333335,31.50208333333333,0.014166666666666668,717.5166666666668,50.25,12.608333333333333,0.1242481330305727
2022-05-07,ANL1,70.19607843137254,25.82588235294118,0.0346078431372549,31.325882352941175,0.0,715.8176470588235,47.294117647058826,12.170588235294119,0.17460481765752675
2022-05-08,ANL1,75.89583333333333,31.034791666666667,0.035875,31.096249999999998,0.0,714.3791666666666,56.708333333333336,12.362499999999999,0.13167187539598757
2022-05-09,ANL1,88.0,32.14472222222222,0.04236111111111111,31.584999999999997,0.0,714.7222222222222,56.77777777777778,12.616666666666667,0.19791387823559578
2022-05-10,ANL1,54.0,23.886666666666667,0.02779166666666667,28.99625,0.008333333333333333,717.525,64.625,12.079166666666666,0.14483214502374858
2022-05-11,ANL1,43.916666666666664,17.22791666666667,0.022458333333333334,27.55666666666667,0.029583333333333333,719.7833333333333,69.41666666666667,12.858333333333334,0.03497606331853542
2022-05-12,ANL1,46.708333333333336,13.582083333333335,0.027208333333333334,27.520416666666666,0.0,717.1083333333332,60.833333333333336,10.308333333333334,0.10422743264753448
2022-05-13,ANL1,55.78260869565217,14.522521739130434,0.03260869565217391,28.366521739130434,0.0,715.7739130434783,56.95652173913044,6.978260869565218,0.10778516900420826
2022-05-14,ANL1,54.666666666666664,17.00166666666667,0.034249999999999996,27.778333333333336,0.0,718.1916666666666,58.75,6.827083333333333,0.0886188460673117
2022-05-15,ANL1,44.083333333333336,12.901666666666666,0.03758333333333334,28.942083333333333,0.0,717.6791666666667,51.708333333333336,16.166666666666668,0.11317002761027416
2022-05-16,ANL1,55.38095238095238,15.64142857142857,0.03776190476190476,31.110952380952384,0.0,715.0666666666666,41.523809523809526,14.0,0.15686444050526732
2022-05-17,ANL1,50.67391304347826,16.97478260869565,0.034108695652173913,29.69717391304348,0.0,715.8739130434782,39.08695652173913,10.273913043478261,0.06978030795831386
2022-05-18,ANL1,67.95238095238095,21.875714285714285,0.04023809523809524,29.509761904761906,0.0,719.4619047619047,43.666666666666664,10.0,0.14321587612499503
2022-05-19,ANL1,76.70833333333333,23.301458333333333,0.03954166666666667,29.905,0.0,720.5916666666667,44.375,14.391666666666666,0.1585245212002344
2022-05-20,ANL1,80.95779220779221,30.201363636363634,0.03600757575757576,31.881590909090907,0.0,718.65,42.54545454545455,14.095454545454546,0.12564757968533677
2022-05-21,ANL1,75.45833333333333,31.209999999999997,0.04898611111111111,32.14354166666667,0.0,717.0833333333334,42.75,14.333333333333334,0.11483489116918114
2022-05-22,ANL1,59.375,25.381249999999998,0.036243055555555556,29.144166666666667,0.0,716.875,58.416666666666664,14.354166666666666,0.14431603455803244
2022-05-23,ANL1,28.952380952380953,13.925873015873016,0.027698412698412698,23.183492063492064,0.0014285714285714286,716.6420634920635,80.66666666666667,12.930952380952382,0.12467970718001027
2022-05-24,ANL1,22.318181818181817,9.98840909090909,0.024181818181818183,22.21681818181818,0.00022727272727272727,718.3772727272727,87.36363636363636,12.340909090909092,0.15732920910166473
2022-05-25,ANL1,52.42857142857143,18.145714285714284,0.019809523809523808,24.535238095238096,0.0,718.1761904761905,75.85714285714286,14.195238095238096,0.11410362852828258
2022-05-26,ANL1,29.347826086956523,8.918695652173913,0.04430434782608695,26.903478260869566,0.0,716.8108695652174,59.391304347826086,12.930434782608694,0.1652262210997286
2022-05-27,ANL1,56.291666666666664,23.871666666666666,0.028916666666666663,28.998333333333335,0.0,720.5791666666668,63.125,13.941666666666668,0.09183866047433414
2022-05-28,ANL1,63.625,23.99625,0.030458333333333334,29.303749999999997,0.0,721.7520833333333,57.541666666666664,13.197916666666666,0.13682149074140074
2022-05-29,ANL1,48.041666666666664,18.460416666666667,0.030083333333333333,29.294583333333332,5.492083333333333,721.8697916666666,54.333333333333336,12.0625,0.13269402656032875
2022-05-30,ANL1,39.391304347826086,16.029565217391305,0.026695652173913044,28.90608695652174,0.0004347826086956522,720.508695652174,55.65217391304348,11.721739130434784,0.14601636473878007
2022-05-31,ANL1,45.90909090909091,19.029545454545453,0.02618181818181818,29.51090909090909,0.0,719.0068181818182,60.0,11.299999999999999,0.11382559979801445
2022-06-01,ANL1,29.347826086956523,9.33536231884058,0.021869565217391303,28.723478260869566,0.0,719.3173913043478,62.65217391304348,14.808695652173913,0.11355748166495463
2022-06-02,ANL1,20.41304347826087,9.540507246376812,0.01906521739130435,27.139782608695654,0.5330434782608695,719.1728260869564,63.91304347826087,14.05608695652174,0.11777070145561418
2022-06-03,ANL1,24.0,6.3442105263157895,0.022,27.26,0.0007894736842105263,716.9405263157894,60.94736842105263,10.773684210526316,0.04946172540113747
2022-06-04,ANL1,33.625,9.79675925925926,0.02775,28.64625,0.03333333333333333,716.3416666666667,51.125,9.689583333333333,0.1082869016308273
2022-06-05,ANL1,32.30434782608695,9.348260869565218,0.03242028985507246,30.96521739130435,0.0,716.6847826086956,45.30434782608695,2.9369565217391305,0.029272012667272352
2022-06-06,ANL1,50.619565217391305,12.577826086956522,0.034326086956521736,32.108695652173914,0.0,719.0152173913043,40.65217391304348,12.019565217391303,0.13299940290030723
2022-06-07,ANL1,51.670807453416145,22.448901601830663,0.0273768115942029,31.64927536231884,0.0,720.4349689440994,29.434782608695652,8.8,0.09212536006347195
2022-06-08,ANL1,59.473214285714285,27.60030701754386,0.034458333333333334,30.35666666666667,0.5235416666666667,720.6056547619047,52.875,5.284375,0.06472533591158554
2022-06-09,ANL1,37.04545454545455,15.131818181818181,0.02322727272727273,29.549772727272728,0.0,719.290909090909,56.13636363636363,10.093181818181819,0.13454044774964835
2022-06-10,ANL1,36.5,13.6175,0.030187500000000003,28.7025,0.0,719.0812500000001,61.083333333333336,8.741666666666667,0.1486733060138936
2022-06-11,ANL1,38.095238095238095,12.371428571428572,0.026523809523809522,29.670952380952382,0.0,719.2404761904762,55.714285714285715,8.74047619047619,0.12559197809131745
2022-06-12,ANL1,53.26086956521739,21.44,0.025304347826086954,31.21608695652174,0.020217391304347826,719.9891304347826,49.21739130434783,13.626086956521737,0.15727442986535975
2022-06-13,ANL1,73.075,22.4565,0.025750000000000002,30.040999999999997,0.0,720.6225000000001,46.95,13.780000000000001,0.15104375551234925
2022-06-14,ANL1,66.08695652173913,20.114782608695652,0.02747826086956522,29.383043478260866,0.0,720.5652173913044,49.21739130434783,13.85217391304348,0.16022847342385918
2022-06-15,ANL1,28.681818181818183,7.663181818181818,0.027409090909090907,28.69909090909091,0.7288636363636364,720.1431818181818,53.72727272727273,15.247272727272728,0.17054924846559238
2022-06-16,ANL1,93.56818181818181,27.979545454545452,0.020954545454545455,29.19636363636364,0.0,718.8590909090909,48.77272727272727,15.625,0.1553340117494274
2022-06-17,ANL1,96.0,27.852608695652176,0.022217391304347828,29.170434782608694,0.0,717.5739130434783,48.73913043478261,16.565217391304348,0.1775508884042179
2022-06-18,ANL1,45.708333333333336,13.928333333333335,0.020958333333333332,28.688333333333333,0.00125,717.3708333333334,54.791666666666664,16.65625,0.14525994036247958
2022-06-19,ANL1,23.347826086956523,8.51695652173913,0.021695652173913043,27.47826086956522,0.017391304347826087,718.804347826087,61.26086956521739,10.430434782608696,0.07650036993467046
2022-06-20,ANL1,35.35265700483092,7.765217391304348,0.026695652173913044,29.06695652173913,5.850434782608696,719.0898550724637,52.04347826086956,14.194202898550724,0.028545011426063478
2022-06-21,ANL1,25.817999999999998,10.012272727272729,0.031000000000000003,29.34363636363636,14.507727272727271,722.8409090909091,51.22727272727273,17.87727272727273,0.08776039204609097
2022-06-22,ANL1,27.60215277777778,6.086521739130435,0.021791666666666668,27.26125,5.965416666666666,724.3041666666667,64.875,5.325,0.05828789767434548
2022-06-23,ANL1,44.85493055555556,12.63764492753623,0.023500000000000004,27.785416666666666,0.019583333333333335,723.0124999999999,54.458333333333336,8.362499999999999,0.08452552522681035
2022-06-24,ANL1,54.92513636363636,15.301652173913045,0.0298,32.28739393939394,0.01,722.0166666666667,31.933333333333334,7.6866666666666665,0.1513525697790958
